ID,Block/Item,Mod,Unlocalised name,Class
15386,Item,HungerOverhaul,item.PamHarvestCraft:cabbageseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15387,Item,HungerOverhaul,item.PamHarvestCraft:cactusfruitItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15388,Item,HungerOverhaul,item.PamHarvestCraft:cactusfruitjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15389,Item,HungerOverhaul,item.PamHarvestCraft:cactusfruitseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15390,Item,HungerOverhaul,item.PamHarvestCraft:cactussoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15391,Item,HungerOverhaul,item.PamHarvestCraft:calamaricookedItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15392,Item,HungerOverhaul,item.PamHarvestCraft:calamarirawItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15393,Item,HungerOverhaul,item.PamHarvestCraft:candiedgingerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15394,Item,HungerOverhaul,item.PamHarvestCraft:candiedlemonItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15395,Item,HungerOverhaul,item.PamHarvestCraft:candiedsweetpotatoesItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15396,Item,HungerOverhaul,item.PamHarvestCraft:candiedwalnutsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15397,Item,HungerOverhaul,item.PamHarvestCraft:candleberryItem,assets.pamharvestcraft.ItemPamSeedFood
15398,Item,HungerOverhaul,item.PamHarvestCraft:candleberryseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15399,Item,HungerOverhaul,item.PamHarvestCraft:cantaloupeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15400,Item,HungerOverhaul,item.PamHarvestCraft:cantaloupeseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15401,Item,HungerOverhaul,item.PamHarvestCraft:caramelItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15402,Item,HungerOverhaul,item.PamHarvestCraft:caramelappleItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15403,Item,HungerOverhaul,item.PamHarvestCraft:caramelicecreamItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15404,Item,HungerOverhaul,item.PamHarvestCraft:carrotcakeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15405,Item,HungerOverhaul,item.PamHarvestCraft:carrotjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15406,Item,HungerOverhaul,item.PamHarvestCraft:carrotsoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15407,Item,HungerOverhaul,item.PamHarvestCraft:cauliflowerItem,assets.pamharvestcraft.ItemPamSeedFood
15408,Item,HungerOverhaul,item.PamHarvestCraft:cauliflowerseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15409,Item,HungerOverhaul,item.PamHarvestCraft:celeryItem,assets.pamharvestcraft.ItemPamSeedFood
15410,Item,HungerOverhaul,item.PamHarvestCraft:celeryandpeanutbutterItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15411,Item,HungerOverhaul,item.PamHarvestCraft:celeryseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15412,Item,HungerOverhaul,item.PamHarvestCraft:celerysoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15413,Item,HungerOverhaul,item.PamHarvestCraft:chaiteaItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15414,Item,HungerOverhaul,item.PamHarvestCraft:cheeseItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15415,Item,HungerOverhaul,item.PamHarvestCraft:cheeseburgerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15416,Item,HungerOverhaul,item.PamHarvestCraft:cheesecakeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15417,Item,HungerOverhaul,item.PamHarvestCraft:cherryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15418,Item,HungerOverhaul,item.PamHarvestCraft:cherrycheesecakeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15419,Item,HungerOverhaul,item.PamHarvestCraft:cherryjellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15420,Item,HungerOverhaul,item.PamHarvestCraft:cherryjellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15421,Item,HungerOverhaul,item.PamHarvestCraft:cherryjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15422,Item,HungerOverhaul,item.PamHarvestCraft:cherrypieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15423,Item,HungerOverhaul,item.PamHarvestCraft:cherrysmoothieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15424,Item,HungerOverhaul,item.PamHarvestCraft:cherrysodaItem,iguanaman.hungeroverhaul.items.IguanaFoodPamPotion
15425,Item,HungerOverhaul,item.PamHarvestCraft:cherryyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15426,Item,HungerOverhaul,item.PamHarvestCraft:chickencelerycasseroleItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15427,Item,HungerOverhaul,item.PamHarvestCraft:chickencurryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15428,Item,HungerOverhaul,item.PamHarvestCraft:chickennoodlesoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15429,Item,HungerOverhaul,item.PamHarvestCraft:chickenparmasanItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15430,Item,HungerOverhaul,item.PamHarvestCraft:chickenpotpieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15431,Item,HungerOverhaul,item.PamHarvestCraft:chickensandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15432,Item,HungerOverhaul,item.PamHarvestCraft:chiliItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15434,Item,HungerOverhaul,item.PamHarvestCraft:chilichocolateItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15435,Item,HungerOverhaul,item.PamHarvestCraft:chilipepperItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15436,Item,HungerOverhaul,item.PamHarvestCraft:chilipepperseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15437,Item,HungerOverhaul,item.PamHarvestCraft:chilipoppersItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15438,Item,HungerOverhaul,item.PamHarvestCraft:chocolatebarItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15439,Item,HungerOverhaul,item.PamHarvestCraft:chocolatecherryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15440,Item,HungerOverhaul,item.PamHarvestCraft:chocolatedonutItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15441,Item,HungerOverhaul,item.PamHarvestCraft:chocolateicecreamItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15442,Item,HungerOverhaul,item.PamHarvestCraft:chocolatemilkItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15443,Item,HungerOverhaul,item.PamHarvestCraft:chocolatesprinklecakeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15444,Item,HungerOverhaul,item.PamHarvestCraft:chocolatestrawberryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15445,Item,HungerOverhaul,item.PamHarvestCraft:chocolateyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15446,Item,pamharvestcraft,item.PamHarvestCraft:cinnamonItem,assets.pamharvestcraft.ItemPam
15447,Item,HungerOverhaul,item.PamHarvestCraft:cinnamonrollItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15448,Item,HungerOverhaul,item.PamHarvestCraft:cinnamonsugardonutItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15449,Item,pamharvestcraft,item.PamHarvestCraft:cocoapowderItem,assets.pamharvestcraft.ItemPam
15450,Item,HungerOverhaul,item.PamHarvestCraft:coconutItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15451,Item,HungerOverhaul,item.PamHarvestCraft:coconutmilkItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15452,Item,HungerOverhaul,item.PamHarvestCraft:coconutshrimpItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15453,Item,HungerOverhaul,item.PamHarvestCraft:coconutyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15454,Item,HungerOverhaul,item.PamHarvestCraft:coffeeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15455,Item,HungerOverhaul,item.PamHarvestCraft:coffeebeanItem,assets.pamharvestcraft.ItemPamSeedFood
15456,Item,HungerOverhaul,item.PamHarvestCraft:coffeeconlecheItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15457,Item,HungerOverhaul,item.PamHarvestCraft:coffeeseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15458,Item,HungerOverhaul,item.PamHarvestCraft:colasodaItem,iguanaman.hungeroverhaul.items.IguanaFoodPamPotion
15459,Item,HungerOverhaul,item.PamHarvestCraft:cornItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15460,Item,HungerOverhaul,item.PamHarvestCraft:cornbreadItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15461,Item,pamharvestcraft,item.PamHarvestCraft:cornmealItem,assets.pamharvestcraft.ItemPam
15462,Item,HungerOverhaul,item.PamHarvestCraft:cornonthecobItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15463,Item,HungerOverhaul,item.PamHarvestCraft:cornseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15464,Item,pamharvestcraft,item.PamHarvestCraft:cottonItem,assets.pamharvestcraft.ItemPam
15465,Item,HungerOverhaul,item.PamHarvestCraft:cottonseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15466,Item,HungerOverhaul,item.PamHarvestCraft:cranberryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15467,Item,HungerOverhaul,item.PamHarvestCraft:cranberrybarItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15468,Item,HungerOverhaul,item.PamHarvestCraft:cranberryjellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15469,Item,HungerOverhaul,item.PamHarvestCraft:cranberryjellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15470,Item,HungerOverhaul,item.PamHarvestCraft:cranberryjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15471,Item,HungerOverhaul,item.PamHarvestCraft:cranberrysauceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15472,Item,HungerOverhaul,item.PamHarvestCraft:cranberryseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15473,Item,HungerOverhaul,item.PamHarvestCraft:creamcookieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15474,Item,HungerOverhaul,item.PamHarvestCraft:creamedbroccolisoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15475,Item,HungerOverhaul,item.PamHarvestCraft:creamedcornItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15476,Item,HungerOverhaul,item.PamHarvestCraft:creamofavocadosoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15477,Item,HungerOverhaul,item.PamHarvestCraft:cucumberItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15478,Item,HungerOverhaul,item.PamHarvestCraft:cucumbersaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15479,Item,HungerOverhaul,item.PamHarvestCraft:cucumberseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15480,Item,HungerOverhaul,item.PamHarvestCraft:cucumbersoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15481,Item,HungerOverhaul,item.PamHarvestCraft:curryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15482,Item,HungerOverhaul,item.PamHarvestCraft:custardItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15483,Item,pamharvestcraft,item.PamHarvestCraft:cuttingboardItem,assets.pamharvestcraft.ItemPamToolCuttingBoard
15484,Item,HungerOverhaul,item.PamHarvestCraft:delightedmealItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15485,Item,HungerOverhaul,item.PamHarvestCraft:deluxecheeseburgerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15486,Item,HungerOverhaul,item.PamHarvestCraft:donutItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15487,Item,pamharvestcraft,item.PamHarvestCraft:doughItem,assets.pamharvestcraft.ItemPam
15488,Item,HungerOverhaul,item.PamHarvestCraft:dragonfruitItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15489,Item,HungerOverhaul,item.PamHarvestCraft:ediblerootItem,assets.pamharvestcraft.ItemPamSeedFood
15490,Item,HungerOverhaul,item.PamHarvestCraft:eggnogItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15491,Item,HungerOverhaul,item.PamHarvestCraft:eggplantItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15492,Item,HungerOverhaul,item.PamHarvestCraft:eggplantparmItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15493,Item,HungerOverhaul,item.PamHarvestCraft:eggplantseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15494,Item,HungerOverhaul,item.PamHarvestCraft:eggsaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15495,Item,HungerOverhaul,item.PamHarvestCraft:espressoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15496,Item,HungerOverhaul,item.PamHarvestCraft:extremechiliItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15497,Item,HungerOverhaul,item.PamHarvestCraft:firmtofuItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15498,Item,HungerOverhaul,item.PamHarvestCraft:fishandchipsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15499,Item,HungerOverhaul,item.PamHarvestCraft:fishdinnerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15500,Item,HungerOverhaul,item.PamHarvestCraft:fishlettucewrapItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15501,Item,HungerOverhaul,item.PamHarvestCraft:fishsandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15502,Item,HungerOverhaul,item.PamHarvestCraft:fishsticksItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15503,Item,HungerOverhaul,item.PamHarvestCraft:fishtacoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15504,Item,pamharvestcraft,item.PamHarvestCraft:flourItem,assets.pamharvestcraft.ItemPam
15505,Item,HungerOverhaul,item.PamHarvestCraft:footlongItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15506,Item,HungerOverhaul,item.PamHarvestCraft:frenchtoastItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15507,Item,pamharvestcraft,item.PamHarvestCraft:freshmilkItem,assets.pamharvestcraft.ItemPam
15508,Item,pamharvestcraft,item.PamHarvestCraft:freshwaterItem,assets.pamharvestcraft.ItemPam
15509,Item,HungerOverhaul,item.PamHarvestCraft:friedchickenItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15510,Item,HungerOverhaul,item.PamHarvestCraft:friedeggItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15511,Item,HungerOverhaul,item.PamHarvestCraft:friedriceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15512,Item,HungerOverhaul,item.PamHarvestCraft:friesItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15513,Item,HungerOverhaul,item.PamHarvestCraft:frosteddonutItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15514,Item,HungerOverhaul,item.PamHarvestCraft:fruitcrumbleItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15515,Item,HungerOverhaul,item.PamHarvestCraft:fruitpunchItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15516,Item,HungerOverhaul,item.PamHarvestCraft:fruitsaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15517,Item,HungerOverhaul,item.PamHarvestCraft:gardensoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15518,Item,HungerOverhaul,item.PamHarvestCraft:garlicItem,assets.pamharvestcraft.ItemPamSeedFood
15519,Item,HungerOverhaul,item.PamHarvestCraft:garlicbreadItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15520,Item,HungerOverhaul,item.PamHarvestCraft:garlicchickenItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15521,Item,HungerOverhaul,item.PamHarvestCraft:garlicmashedpotatoesItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15522,Item,HungerOverhaul,item.PamHarvestCraft:garlicseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15523,Item,HungerOverhaul,item.PamHarvestCraft:gingerItem,assets.pamharvestcraft.ItemPamSeedFood
15524,Item,HungerOverhaul,item.PamHarvestCraft:gingerbreadItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15525,Item,HungerOverhaul,item.PamHarvestCraft:gingerchickenItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15526,Item,HungerOverhaul,item.PamHarvestCraft:gingeredrhubarbtartItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15527,Item,HungerOverhaul,item.PamHarvestCraft:gingerseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15528,Item,HungerOverhaul,item.PamHarvestCraft:gingersnapsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15529,Item,HungerOverhaul,item.PamHarvestCraft:gingersodaItem,iguanaman.hungeroverhaul.items.IguanaFoodPamPotion
15530,Item,HungerOverhaul,item.PamHarvestCraft:glazedcarrotsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15531,Item,HungerOverhaul,item.PamHarvestCraft:grapeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15532,Item,HungerOverhaul,item.PamHarvestCraft:grapejellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15533,Item,HungerOverhaul,item.PamHarvestCraft:grapejuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15534,Item,HungerOverhaul,item.PamHarvestCraft:grapesaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15535,Item,HungerOverhaul,item.PamHarvestCraft:grapeseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15536,Item,HungerOverhaul,item.PamHarvestCraft:grapesodaItem,iguanaman.hungeroverhaul.items.IguanaFoodPamPotion
15537,Item,HungerOverhaul,item.PamHarvestCraft:grapeyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15538,Item,HungerOverhaul,item.PamHarvestCraft:grilledasparagusItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15539,Item,HungerOverhaul,item.PamHarvestCraft:grilledcheeseItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15540,Item,HungerOverhaul,item.PamHarvestCraft:grilledeggplantItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15541,Item,HungerOverhaul,item.PamHarvestCraft:grilledmushroomItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15542,Item,HungerOverhaul,item.PamHarvestCraft:grilledskewersItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15543,Item,pamharvestcraft,item.PamHarvestCraft:groundcinnamonItem,assets.pamharvestcraft.ItemPam
15544,Item,pamharvestcraft,item.PamHarvestCraft:groundnutmegItem,assets.pamharvestcraft.ItemPam
15545,Item,HungerOverhaul,item.PamHarvestCraft:guacamoleItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15546,Item,HungerOverhaul,item.PamHarvestCraft:gummybearsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15547,Item,HungerOverhaul,item.PamHarvestCraft:hamburgerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15548,Item,pamharvestcraft,item.PamHarvestCraft:hardenedleatherItem,assets.pamharvestcraft.ItemPam
15549,Item,pamharvestcraft,item.PamHarvestCraft:hardenedleatherbootsItem,assets.pamharvestcraft.ItemPamArmor
15550,Item,pamharvestcraft,item.PamHarvestCraft:hardenedleatherchestItem,assets.pamharvestcraft.ItemPamArmor
15551,Item,pamharvestcraft,item.PamHarvestCraft:hardenedleatherhelmItem,assets.pamharvestcraft.ItemPamArmor
15552,Item,pamharvestcraft,item.PamHarvestCraft:hardenedleatherleggingsItem,assets.pamharvestcraft.ItemPamArmor
15553,Item,HungerOverhaul,item.PamHarvestCraft:hashItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15554,Item,HungerOverhaul,item.PamHarvestCraft:heartybreakfastItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15555,Item,pamharvestcraft,item.PamHarvestCraft:heavycreamItem,assets.pamharvestcraft.ItemPam
15556,Item,HungerOverhaul,item.PamHarvestCraft:herbbutterparsnipsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15557,Item,pamharvestcraft,item.PamHarvestCraft:honeyItem,assets.pamharvestcraft.ItemPamFood
15558,Item,pamharvestcraft,item.PamHarvestCraft:honeycombItem,assets.pamharvestcraft.ItemPam
15559,Item,HungerOverhaul,item.PamHarvestCraft:honeylemonlambItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15560,Item,HungerOverhaul,item.PamHarvestCraft:hotchocolateItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15561,Item,HungerOverhaul,item.PamHarvestCraft:hotdogItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15562,Item,HungerOverhaul,item.PamHarvestCraft:hotwingsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
